set,tier,name,traits,apiName,desc
6,3-Prismatic,Blue Battery II,,TFT6_Augment_BlueBattery2,"Your units gain 20 Ability Power. After casting their Ability, set the caster's Mana to 20."
6,3-Prismatic,Cybernetic Shell III,,TFT6_Augment_CyberneticShell3,Your champions holding an item gain 200 Health and 60 Armor.
6,3-Prismatic,Cybernetic Uplink III,,TFT6_Augment_CyberneticUplink3,Allies holding an item gain 275 Health and 3 Mana Regen. Gain a Tear of the Goddess.
6,3-Prismatic,Double Trouble III,,TFT6_Augment_Twins3,"When you field exactly 2 copies of a champion, they both gain 40% Attack Damage and 40% Ability Power, Armor, and Magic Resist. When you 3-star, gain a 2-star copy."
6,3-Prismatic,Electrocharge III,,TFT6_Augment_Electrocharge3,"Every [AttacksToProc] attacks an ally takes, they deal 115-235 (based on current Stage) magic damage to nearby enemies (1 second cooldown)."
6,3-Prismatic,Future Sight II,,TFT6_Augment_FuturePeepers2,Know who you will fight next. Gain a Radiant Zephyr.
6,3-Prismatic,Luden's Echo III,,TFT6_Augment_LudensEcho3,"Every 60 Mana spent, your units next instance of Ability damage deals an additional 110-300 (based on current Stage) magic damage to the target and a nearby enemy."
6,3-Prismatic,Radiant Relics,,TFT6_Augment_RadiantRelics,Choose 1 of 5 Radiant items. Gain a Magnetic Remover. Radiant items are very powerful versions of completed items.
6,3-Prismatic,The Golden Egg,,TFT6_Augment_TheGoldenEgg,Gain a golden egg that hatches in 11 turns for a huge amount of loot. Winning player combat speeds up the hatch timer by an extra turn.
6,3-Prismatic,The Golden Egg,,TFT6_Augment_TheGoldenEggHR,Gain a golden egg that hatches in 6 turns for a huge amount of loot. Winning player combat speeds up the hatch timer by an extra turn.
6,3-Prismatic,Tri Force III,,TFT6_Augment_TriForce3,"Your Tier 3 champions gain 200 Health, 25 starting Mana, and 25% Attack Speed."
6,3-Prismatic,Verdant Veil,,TFT6_Augment_VerdantVeil,Your units are immune to crowd control effects for the first 20 seconds of combat and gain 15% bonus Attack Speed.
6,?,Ancient Archives I,,TFT6_Augment_TomeOfTraits1,Gain 1 Tome of Traits and 3 gold.
6,?,Ancient Archives I,,TFT6_Augment_Legend_TomeOfTraits1,Gain 1 Tome of Traits and 3 gold.
6,?,Ascension,,TFT6_Augment_Ascension,"After 15 seconds of combat, your team gains 50% Damage Amp."
6,?,Band of Thieves II,,TFT6_Augment_BandOfThieves2,"Gain 2 Thief's Gloves. After 6 player combats, gain another."
6,?,Band of Thieves II+,,TFT6_Augment_BandOfThieves2Plus,"Gain 2 Thief's Gloves. After 5 player combats, gain another."
6,?,Band of Thieves II++,,TFT6_Augment_BandOfThieves2PlusPlus,"Gain 2 Thief's Gloves. After 3 player combats, gain another."
6,?,Battlemage I,,TFT6_Augment_Battlemage1,Your units that start combat in the front 2 rows gain 15 Armor and 15 Ability Power.
6,?,Battlemage II,,TFT6_Augment_Battlemage2,Your units that start combat in the front 2 rows gain 25 Armor and 25 Ability Power.
6,?,Battlemage III,,TFT6_Augment_Battlemage3,Your units that start combat in the front 2 rows gain 35 Armor and 35 Ability Power.
6,?,Binary Airdrop,,TFT6_Augment_BinaryAirdrop,Combat start: Champions holding 2 items gain a random 3rd completed item. Gain 2 random component now.
6,?,Built Different,,TFT6_Augment_Traitless2,Your allies with no Traits active gain 250-550 Health and 45-75% Attack Speed (based on current Stage).
6,?,Built Different I,,TFT6_Augment_Traitless1,Your allies with no Traits active gain 200-300 Health and 25-55% Attack Speed (based on current Stage).
6,?,Built Different III,,TFT6_Augment_Traitless3,Your allies with no Traits active gain 300-600 Health and 50-70% Attack Speed (based on current Stage).
6,?,Calculated Loss,,TFT6_Augment_CalculatedLoss,"After losing your combat, gain 2 gold and a free Shop reroll."
6,?,Celestial Blessing I,,TFT6_Augment_CelestialBlessing1,Your team gains 12% Omnivamp. Excess healing is converted to a shield up to 200 Health.
6,?,Celestial Blessing II,,TFT6_Augment_CelestialBlessing2,Your team gains 18% Omnivamp. Excess healing is converted to a shield up to 400 Health.
6,?,Celestial Blessing III,,TFT6_Augment_CelestialBlessing3,Your team gains 25% Omnivamp. Excess healing is converted to a shield up to 1000 Health.
6,?,Clear Mind,,TFT6_Augment_ClearMind,"If there are no champions on your bench at the end of player combat, gain 3 XP."
6,?,Commerce Core,,TFT6_Augment_TradeSector2,Gain 16 free Shop rerolls now and 3 every round for the rest of the game.
6,?,Cybernetic Implants,,TFT6_Augment_CyberneticImplants2,Allies holding an item gain 100 Health and 15% Attack Damage. Gain a B.F. Sword.
6,?,Cybernetic Implants I,,TFT6_Augment_CyberneticImplants1,Allies holding an item gain 80 Health and 10% Attack Damage. Gain a B.F. Sword.
6,?,Cybernetic Implants III,,TFT6_Augment_CyberneticImplants3,Allies holding an item gain 200 Health and 30.0% Attack Damage. Gain a B.F. Sword.
6,?,Exiles I,,TFT6_Augment_Distancing,Your champions that start combat with no adjacent champions gain a 20% max Health shield for 10 seconds.
6,?,Exiles II,,TFT6_Augment_Distancing2,Your champions that start combat with no adjacent champions gain a 30% max Health shield for 10 seconds.
6,?,Exiles III,,TFT6_Augment_Distancing3,Your champions that start combat with no adjacent champions gain a 50% max Health shield for 10 seconds.
6,?,Featherweights I,,TFT6_Augment_Featherweights1,Your Tier 1 and 2 champions gain 15% Attack Speed and Move Speed.
6,?,Featherweights II,,TFT6_Augment_Featherweights2,Your Tier 1 and 2 champions gain 30% Attack Speed and Move Speed.
6,?,Featherweights III,,TFT6_Augment_Featherweights3,Your Tier 1 and 2 champions gain 50% Attack Speed and Move Speed.
6,?,First Aid Kit I,,TFT6_Augment_FirstAidKit,All healing and shielding on your units is increased by 25%.
6,?,High End Shopping II,,TFT6_Augment_HighEndShopping,Champions appear in your Shop as if you were 1 level higher. Gain 12 gold.
6,?,High Roller,,TFT6_Augment_GrandGambler,Gain 3 Loaded Dice and 5 gold.
6,?,Hustler,,TFT6_Augment_HyperRoll,You no longer gain interest but gain 3 gold at the start of every player combat round. Gain 3 gold now. Interest is extra gold you gain per 10g saved.
6,?,Item Grab Bag,,TFT6_Augment_ItemGrabBag1,Gain 1 random completed item.
6,?,Item Grab Bag II,,TFT6_Augment_ItemGrabBag2,Gain 2 random completed items and 2 Reforgers.
6,?,Jeweled Lotus I,,TFT6_Augment_JeweledLotus,Your team gains 20% Critical Strike Chance and Precision . {{TFT_Keyword_Precision}}
6,?,Knife's Edge I,,TFT6_Augment_MeleeStarBlade1,Your allies that start combat in the front 2 rows gain 25% Attack Damage.
6,?,Knife's Edge II,,TFT6_Augment_MeleeStarBlade2,Your allies that start combat in the front 2 rows gain 34% Attack Damage.
6,?,Knife's Edge III,,TFT6_Augment_MeleeStarBlade3,Your allies that start combat in the front 2 rows gain 55.0% Attack Damage.
6,?,Level Up!,,TFT6_Augment_MaxLevel10,"When you buy XP, gain an additional 2. Gain 6 immediately."
6,?,Level Up!,,TFT6_Augment_Legend_MaxLevel10,"When you buy XP, gain an additional 2. Gain 6 immediately."
6,?,Makeshift Armor I,,TFT6_Augment_MakeshiftArmor1,Allies without items equipped gain 30 Armor and Magic Resist.
6,?,Makeshift Armor II,,TFT6_Augment_MakeshiftArmor2,Allies without items equipped gain 50 Armor and Magic Resist.
6,?,Makeshift Armor III,,TFT6_Augment_MakeshiftArmor3,Allies without items equipped gain 65 Armor and Magic Resist.
6,?,March of Progress,,TFT6_Augment_SlowAndSteady,"Gain [Exp] XP now, and bonus XP equal to your level at the start of every player combat round. You can no longer use gold to level up."
6,?,Meditation I,,TFT6_Augment_Meditation1,Your units without items equipped restore 4 Mana per second.
6,?,Meditation II,,TFT6_Augment_Meditation2,Your units without items equipped restore 6 Mana per second.
6,?,Meditation III,,TFT6_Augment_Meditation3,Your units without items equipped restore 8 Mana per second.
6,?,Metabolic Accelerator,,TFT6_Augment_MetabolicAccelerator,Gain 2 player health after every player combat. Your Tactician also moves faster.
6,?,Metabolic Accelerator,,TFT6_Augment_Legend_MetabolicAccelerator,Gain 2 player health after every player combat. Your Tactician also moves faster.
6,?,New Recruit,,TFT6_Augment_ForceOfNature,Gain +1 max team size and 1 four-cost champion.
6,?,New Recruit+,,TFT6_Augment_ForceOfNaturePlus,Gain +1 max team size and 2 four-cost champions.
6,?,Pandora's Items,,TFT6_Augment_PandorasItems,Round start: items on your bench are randomized. Gain 1 random component.
6,?,Pandora's Items,,TFT6_Augment_Legend_PandorasItems,Round start: items on your bench are randomized. Gain 1 random component.
6,?,Phony Frontline,,TFT6_Augment_TargetDummies,Gain 2 Target Dummies.
6,?,Portable Forge,,TFT6_Augment_PortableForge,Choose 1 of 4 Artifacts. Artifacts are more powerful items with a unique effect.
6,?,Portable Forge,,TFT6_Augment_Legend_PortableForge,Choose 1 of 4 Artifacts. Artifacts are more powerful items with a unique effect.
6,?,Portable Forge+,,TFT6_Augment_PortableForgePlus,Choose 1 of 3 Artifacts. Artifacts are more powerful items with a unique effect.
6,?,Portable Forge++,,TFT6_Augment_PortableForgePlusPlus,Choose 1 of 4 Artifacts. Artifacts are more powerful items with a unique effect.
6,?,Prismatic Ticket,,TFT6_Augment_GachaAddict,"Each time your Shop is rerolled, you have a 45% chance to gain a free reroll."
6,?,Rich Get Richer,,TFT6_Augment_RichGetRicher,Gain 12 gold. Your max interest is increased to 7. Interest is extra gold you gain per 10g saved.
6,?,Rich Get Richer,,TFT6_Augment_Legend_RichGetRicher,Gain 12 gold. Your max interest is increased to 7. Interest is extra gold you gain per 10g saved.
6,?,Rich Get Richer+,,TFT6_Augment_RichGetRicherPlus,Gain 18 gold. Your max interest is increased to 7. Interest is extra gold you gain per 10g saved.
6,?,Salvage Bin,,TFT6_Augment_SalvageBinHR,"Gain 1 random completed item now, and 1 component after 3 player combats. Selling champions breaks completed items into components (excluding Tactician's items and Emblems)."
6,?,Salvage Bin,,TFT6_Augment_SalvageBin,"Gain 1 random completed item now, and 1 component after 8 player combats. Selling champions breaks completed items into components (excluding Tactician's items and Emblems)."
6,?,Stand United,,TFT6_Augment_Diversify1,Gain 1.5% Attack Damage and 1.5% Ability Power for each non-unique Trait active across your team. Current Bonus: [TFTUnitProperty.item:TFT_Augment_Diversify_ADCounter]% %i:scaleAD% [TFTUnitProperty.item:TFT_Augment_Diversify_APCounter]% %i:scaleAP%
6,?,Stand United II,,TFT6_Augment_Diversify2,Gain 2.5% Attack Damage and 2.5% Ability Power for each non-unique Trait active across your team. [TFTUnitProperty.item:TFT_Augment_Diversify_TRAKEY_Holder]
6,?,Stand United III,,TFT6_Augment_Diversify3,Gain 3.5% Attack Damage and 3.5% Ability Power for each non-unique Trait active across your team. [TFTUnitProperty.item:TFT_Augment_Diversify_TRAKEY_Holder]
6,?,Sunfire Board,,TFT6_Augment_SunfireBoard,Combat Start: Burn all enemies for 18% of their max Health over 18 seconds and reduce healing received by 33%.
6,?,Thrill of the Hunt I,,TFT6_Augment_ThrillOfTheHunt1,Your champions heal 300 Health on kill.
6,?,Thrill of the Hunt II,,TFT6_Augment_ThrillOfTheHunt2,Your champions heal 500 Health on kill.
6,?,Trade Sector,,TFT6_Augment_TradeSector,Gain a free Shop reroll every round. Gain 2 gold.
6,?,Trade Sector,,TFT6_Augment_Legend_TradeSector,Gain a free Shop reroll every round. Gain 2 gold.
6,?,Trade Sector+,,TFT6_Augment_TradeSectorPlus,Gain a free Shop reroll every round. Gain 8 gold now.
6,?,Weakspot,,TFT6_Augment_Weakspot,Your attacks ignore 10% of the target's Armor and reduce healing received by 50% for 3 seconds.
6,?,Windfall,,TFT6_Augment_Windfall,Gain 25 gold.
6,?,Windfall+,,TFT6_Augment_WindfallPlus,Gain 35 gold.
6,?,Windfall++,,TFT6_Augment_WindfallPlusPlus,Gain 45 gold.
6,?,Wise Spending,,TFT6_Augment_ThriftShop,"You can no longer buy XP. Every time you spend gold to reroll your Shop, gain 2 XP. Gain 1 gold now."
6,?,Woodland Charm,,TFT6_Augment_WoodlandCharm,Your highest Health champion is cloned. The clone has 25% bonus Health and 30.0% bonus Attack Speed but cannot equip items.
7,1-Silver,AFK,,TFT7_Augment_AFK,"You cannot perform actions for the next 3 rounds. Afterwards, gain 17 gold."
7,1-Silver,AFK,,TFT7_Augment_Legend_AFK,"You cannot perform actions for the next 3 rounds. Afterwards, gain 17 gold."
7,1-Silver,Astral Crest,TFT7_Astral,TFT7_Augment_AstralEmblem,Gain an Astral Emblem and a Lux.
7,1-Silver,Astral Heart,TFT7_Astral,TFT7_Augment_AstralTrait,Your team counts as having 1 additional Astral. Gain a Lux.
7,1-Silver,Axiom Arc I,,TFT7_Augment_AxiomArc1,Your team gains 25 Mana on kill.
7,1-Silver,Best Friends I,,TFT7_Augment_BestFriends1,Allies isolated in pairs gain 10% Attack Speed and 9 Armor and Magic Resist at the start of combat.
7,1-Silver,Big Friend I,,TFT7_Augment_BigFriend,Allies that start combat next to an ally with over 1750 Health gain 10% Durability. Gain a Giant's Belt.
7,1-Silver,Cannoneer Heart,TFT7_Cannoneer,TFT7_Augment_CannoneerTrait,Your team counts as having 1 additional Cannoneer. Gain an Aphelios.
7,1-Silver,Cavalier Heart,TFT7_Cavalier,TFT7_Augment_CavalierTrait,Your team counts as having 1 additional Cavalier. Gain a Rell.
7,1-Silver,Consistency,,TFT7_Augment_Consistency,Gain double win and loss streak gold.
7,1-Silver,Cosmic Hemomancy,TFT7_Shimmerscale|TFT7_Guardian,TFT7_Augment_VladimirCarry,"Gain a Vladimir. Your strongest Vladimir becomes a Caster. He no longer Heals, but gains 2 range and every fourth cast damages enemies in an area around his target. Enemies damaged lose Magic Resist."
7,1-Silver,Dragonmancer Heart,TFT7_Dragonmancer,TFT7_Augment_DragonmancerTrait,Your team counts as having 1 additional Dragonmancer. Gain a Kai'Sa.
7,1-Silver,Evoker Heart,TFT7_Evoker,TFT7_Augment_EvokerTrait,Your team counts as having 1 additional Evoker. Gain a Zyra.
7,1-Silver,Guardian Heart,TFT7_Guardian,TFT7_Augment_GuardianTrait,Your team counts as having 1 additional Guardian. Gain a Zac.
7,1-Silver,Guild Heart,TFT7_Guild,TFT7_Augment_GuildTrait,Your team counts as having 1 additional Guild. Gain a Twitch.
7,1-Silver,Jade Crest,TFT7_Jade,TFT7_Augment_JadeEmblem,Gain a Jade Emblem and a Gnar.
7,1-Silver,Late Game Specialist,,TFT7_Augment_LategameSpecialist,"When you reach Level 9, gain 27 gold."
7,1-Silver,Mage Heart,TFT7_Mage,TFT7_Augment_MageTrait,Your team counts as having 1 additional Mage. Gain a Lillia.
7,1-Silver,Mirage Heart,TFT7_Mirage,TFT7_Augment_MirageTrait,Your team counts as having 1 additional Mirage. Gain a Yone.
7,1-Silver,Mystic Heart,TFT7_Mystic,TFT7_Augment_MysticTrait,Your team counts as having 1 additional Mystic. Gain a Rakan.
7,1-Silver,Preparation I,,TFT7_Augment_Preparation1HR,"Champions on your bench permanently gain 35 Health, 4% Attack Damage, and 4% Ability Power every round. Champions start with 1 stack of this effect, and can stack up to 3 times."
7,1-Silver,Preparation I,,TFT7_Augment_Preparation,"Champions on your bench permanently gain 30 Health, 3% Attack Damage, and 3% Ability Power every round. Champions start with 1 stack of this effect, and can stack up to 4 times."
7,1-Silver,Ragewing Heart,TFT7_Ragewing,TFT7_Augment_RagewingTrait,Your team counts as having 1 additional Ragewing. Gain a Rakan.
7,1-Silver,Revel Heart,TFT7_Revel,TFT7_Augment_RevelTrait,Your team counts as having 1 additional Revel. Gain a Jinx.
7,1-Silver,Scalescorn Heart,TFT7_Scalescorn,TFT7_Augment_ScalescornTrait,Your team counts as having 1 additional Scalescorn. Gain a Braum.
7,1-Silver,Shapeshifter Heart,TFT7_Shapeshifter,TFT7_Augment_ShapeshifterTrait,Your team counts as having 1 additional Shapeshifter. Gain a Gnar.
7,1-Silver,Shimmerscale Crest,TFT7_Shimmerscale,TFT7_Augment_ShimmerscaleEmblem,Gain a Shimmerscale Emblem and a Jax.
7,1-Silver,Soul Eater,TFT7_Shimmerscale|TFT7_Guardian,TFT7_Augment_NasusCarry,"Gain a Nasus. Your strongest Nasus becomes a Fighter. He now slams his staff on enemies, dealing physical damage. If this kills the enemy, Nasus gains permanent Attack Damage."
7,1-Silver,Swiftshot Heart,TFT7_Swiftshot,TFT7_Augment_SwiftshotTrait,Your team counts has having 1 additional Swiftshot. Gain a Twitch.
7,1-Silver,Tempest Heart,TFT7_Tempest,TFT7_Augment_TempestTrait,Your team counts as having 1 additional Tempest. Gain a Qiyana.
7,1-Silver,Warrior Heart,TFT7_Warrior,TFT7_Augment_WarriorTrait,Your team counts as having 1 additional Warrior. Gain a Yone.
7,1-Silver,Whispers Heart,TFT7_Whispers,TFT7_Augment_WhispersTrait,Your team counts as having 1 additional Whispers. Gain a Zyra.
7,2-Gold,Axiom Arc II,,TFT7_Augment_AxiomArc2,Your team gains 30 Mana on kill.
7,2-Gold,Base Camp,TFT7_Scalescorn,TFT7_Augment_ScalescornNomads,"Scalescorns gain 8% damage each time they start combat in the same hex as last round, stacking up to 4 times. Gain a Lillia."
7,2-Gold,Base Camp,TFT7_Scalescorn,TFT7_Augment_ScalescornBaseCamp,"Scalescorns gain 7% damage each time they start combat in the same hex as last round, stacking up to 4 times. Gain a Lillia."
7,2-Gold,Beast's Den,TFT7_Shapeshifter,TFT7_Augment_ShapeshifterBeastsDen,Units that start combat next to Shapeshifters gain 25% Attack Speed and Movement Speed. Shapeshifters always gain this bonus. Gain a Gnar.
7,2-Gold,Best Friends II,,TFT7_Augment_BestFriends2,Allies isolated in pairs gain 15% Attack Speed and 14 Armor and Magic Resist at the start of combat.
7,2-Gold,Better Together,,TFT7_Augment_MikaelsGift,Aura items that buff your team have their effects increased by 33.0%. Gain a Locket of the Iron Solari.
7,2-Gold,Big Friend II,,TFT7_Augment_BigFriend2,Allies that start combat next to an ally with over 1750 Health gain 13% Durability. Gain a Giant's Belt.
7,2-Gold,Cannoneer Crest,TFT7_Cannoneer,TFT7_Augment_CannoneerEmblem,Gain a Cannoneer Emblem and an Aphelios.
7,2-Gold,Cavalier Crest,TFT7_Cavalier,TFT7_Augment_CavalierEmblem,Gain a Cavalier Emblem and a Sejuani.
7,2-Gold,Cluttered Mind,,TFT7_Augment_ClutteredMind,"Gain 4 random 1-cost champions now. If your bench is full at the end of player combat, gain 3 XP."
7,2-Gold,Combat Training,,TFT7_Augment_Bloodlust1,Your champions permanently gain 0% Attack Damage every time they kill an enemy. Champions start with 7% bonus Attack Damage.
7,2-Gold,Combat Training II,,TFT7_Augment_Bloodlust2,Your champions permanently gain 1% Attack Damage every time they kill an enemy. Champions start with 3% bonus Attack Damage.
7,2-Gold,Devastating Charge,TFT7_Cavalier,TFT7_Augment_CavalierDevastatingCharge,"Cavalier's first attack after charging deals 80 magic damage, increased by 1% for each Armor and Magic Resist they have. Gain a Rell."
7,2-Gold,Dragon Alliance,TFT7_Dragon,TFT7_Augment_DragonAlliance,The Dragon trait remains active regardless of how many Dragons you have. Dragons gain 25 Armor and Magic Resist. Gain a Tier 4 Dragon.
7,2-Gold,Dragon Heart,TFT7_Dragon,TFT7_Augment_DragonTrait,Your team counts as having 1 additional Dragon. Gain a Nomsy.
7,2-Gold,Dragon Horde,TFT7_Dragon,TFT7_Augment_DragonHorde,The Dragon trait remains active regardless of how many Dragons you have. Dragons gain 15 Attack Damage and Ability Power. Gain a random Tier 4 Dragon.
